"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R1UW6B124NMJMX",5,171,173,"N","N"
"R16YROT60P8PPA",5,26,27,"N","N"
"R1OFR5T3J44H5I",5,38,39,"N","Y"
"R13F8C6YXYK29E",4,35,40,"N","N"
"R2XQMSZVOPMU45",5,22,25,"N","N"
"R3C7UWQ362A9VS",1,36,39,"N","N"
"R2EABHE7QB382B",4,21,23,"N","N"
"R3Q33AYYK9TDJS",3,33,42,"N","N"
"R2VP40TVKWA3XO",5,23,24,"N","N"
"R35DRLS4HBTBHI",5,18,20,"N","Y"
"R108WJ5H2VXL18",3,80,83,"N","Y"
"R3I7A8U02VR87A",5,17,20,"N","N"
"R1IK5R7EG0PQ5R",2,185,205,"N","N"
"R81EQ3ADKWAVJ",1,21,27,"N","N"
"RQCSQ2TW6VSGY",1,67,69,"N","Y"
"R2F3DIIOA2VEB",5,41,46,"N","N"
"R3HI551LCB7TWK",4,26,26,"N","Y"
"R3M7CBKVHR5HET",4,16,21,"N","N"
"R1SOPP52LOVFUY",3,45,49,"N","N"
"R19DL9TWPAY4U5",4,37,47,"N","Y"
"R30IRYDX3PNH78",5,35,39,"N","Y"
"RBO6XEOXP3YE4",5,46,54,"N","Y"
"R2EZGLNUGCVVY6",4,19,20,"N","Y"
"R15RLJPS7NLVRJ",5,20,20,"N","Y"
"R3GYOV5ZPSB61R",5,40,48,"N","Y"
"R30T93DD8PLDD6",5,35,37,"N","Y"
"RAVL331WKM94S",4,39,39,"N","Y"
"R1TLZXFZBDLPCK",2,24,24,"N","Y"
"R1VFEF8B6N90PC",5,20,22,"N","N"
"R2KGY1YPZ1Q4DM",1,34,35,"N","N"
"R1BNB5W7ZRXT1D",5,77,83,"N","Y"
"R1HRG3KB6LMO31",5,55,62,"N","Y"
"R3MFS2OQ5EZ9G0",5,21,21,"N","Y"
"R27ASN7W8V5CI9",5,24,24,"N","Y"
"RHFB0YUUXZBRU",5,22,22,"N","Y"
"R1AHD1NNETR7KV",5,36,39,"N","Y"
"R18LWVC0A1VZ03",4,25,25,"N","N"
"R2Y819YFEHZ6OO",5,107,123,"N","Y"
"R2U05NU5K3HVYI",1,23,27,"N","Y"
"R2S5ORFW0FF2QL",4,22,26,"N","Y"
"RAAXP84689TNF",5,22,24,"N","N"
"R23DSVEL1OR1T1",5,32,33,"N","N"
"R1U22V60BJYQCD",5,21,23,"N","Y"
"R3OHW4H1JL4YKV",5,26,26,"N","Y"
"RQ2WSNSAG3Y2R",5,42,44,"N","N"
"R3I7LKA8P2QAR3",5,40,41,"N","Y"
"R1W4GGKPK9OT44",5,19,26,"N","N"
"R1PIG0KQVOON2Z",1,3,26,"N","Y"
"R2MW3KOBH672WN",3,22,25,"N","Y"
"R3KE8CDZ5MZ9JT",5,45,46,"N","N"
"R3TNFTFNCE49Q4",5,47,51,"N","Y"
"R10Y2A040LOFPH",5,60,60,"N","Y"
"R1UZE290W3TDFW",5,113,117,"N","Y"
"R22C5A0G6EC2DI",5,107,122,"N","Y"
"R2SQ5YBZ3BL712",3,28,35,"N","Y"
"R1EBJZM7R63DZP",5,157,171,"N","Y"
"RQLSYUVI1VRCE",5,30,32,"N","Y"
"RU9NARMXG7FJA",2,27,27,"N","Y"
"R1IPRWHN08SQXW",3,18,22,"N","Y"
"R2T7IQW54GPLKK",1,40,46,"N","Y"
"R1I7Q27PEYQRTW",1,20,25,"N","Y"
"R744EW5HX6F39",5,40,45,"N","Y"
"R1TBPXD8S0THNR",5,21,22,"N","Y"
"RHB80U7AV5ULO",5,20,21,"N","Y"
"R35ZGNDIJQMKUJ",4,43,46,"N","N"
"RVPY8061JL2XE",5,99,101,"N","Y"
"R2NB31EZJBQV7M",5,47,49,"N","Y"
"RDVKKOVS9RTSN",5,51,54,"N","Y"
"R57FC2C745V2G",5,533,561,"N","N"
"R1DEJC0PIMAA30",1,37,48,"N","Y"
"ROD35ZY3N4PO4",1,25,25,"N","Y"
"R27IZP13CJ4TQX",5,51,55,"N","Y"
"R2YHHP1OS67G3S",2,32,37,"N","Y"
"RNIL68I79HRY9",2,21,22,"N","Y"
"RIS085YMS014D",1,21,24,"N","N"
"R3Q09S65FQQAT5",5,35,36,"N","N"
"R3LBKZYOYTWA6M",2,22,23,"N","Y"
"R2L1UEUDYXGHYZ",4,19,20,"N","N"
"RMWDF2MK8X0O",4,24,27,"N","Y"
"RLM4GYMWJPUAL",5,20,21,"N","Y"
"R3W0U1TVZVCUJ0",5,48,49,"N","Y"
"R22WGHYPVNAHT",3,15,22,"N","N"
"R25QPY7P17C4XW",5,107,108,"N","Y"
"R22ELRGUJZMQE",1,3,28,"N","N"
"RU6X4VMD2ZJML",2,68,81,"N","Y"
"R1LVU56N5RKKKJ",2,4,41,"N","Y"
"R3IDI5WJNB2RAK",5,43,43,"N","Y"
"R2X3SP7CIKZRM",5,31,33,"N","Y"
"R3TR5DSXRT2UGL",5,29,31,"N","Y"
"R5V7T6AYUJNKV",1,31,36,"N","N"
"R12YUOQGUGGACP",5,38,39,"N","Y"
"R1W4IMD135INXL",4,31,34,"N","Y"
"R2RQKNFESS13LY",5,46,50,"N","Y"
"R35L9AZE3NR0NR",5,20,21,"N","N"
"RZSB2US45P0NE",5,47,52,"N","N"
"R1ZEO5YB6J22JM",1,10,105,"N","Y"
"R2APAUG8LX6CK3",2,4,40,"N","Y"
"R2SPQJUZ9JAULX",5,87,90,"N","Y"
"R2Y40MPFK54RKR",5,29,30,"N","Y"
"R3PDD7T01PLNIC",4,46,50,"N","Y"
"R3M9U0JCIOY6UP",5,27,27,"N","Y"
"R3AHO5UHL3KFLY",1,50,51,"N","Y"
"R5DEB0E8OZB2O",5,32,47,"N","Y"
"R3UHUQZ18VGDP9",5,23,25,"N","N"
"R2OEPD89B14RXV",5,35,38,"N","N"
"RW4X1MF3GY52M",4,35,35,"N","N"
"R37QQT0KH7P23M",3,29,29,"N","N"
"R8AG2UOC6PMDC",3,19,21,"N","Y"
"RGLOICLE5D8JG",4,45,47,"N","Y"
"R2C00YHDPWCCZ4",4,73,74,"N","N"
"R39OY0L7WYWC4V",1,18,20,"N","Y"
"RT7JJAHSNALMZ",5,20,20,"N","Y"
"R1YGHST925MXXF",5,37,38,"N","Y"
"R1J8GFNT9X06RE",5,21,22,"N","Y"
"R3VY92VY9Y6NA2",1,52,55,"N","Y"
"R1KGBS98VVQJ9N",5,35,35,"N","Y"
"R3KJ0OPFWBT20P",3,41,46,"N","N"
"R20C43DWJKM9UH",5,25,26,"N","Y"
"R26CNTBQWYM0SV",5,19,21,"N","Y"
"R3MSZYOGDGSB01",1,22,24,"N","Y"
"R3FVH3BQMQXSKA",4,23,23,"N","N"
"R2UEXMEIORBYZG",1,19,21,"N","Y"
"R1OFXTAMXPAUW6",5,53,56,"N","Y"
"R3E095VZI485W8",4,65,68,"N","N"
"R1T77KZQS4ZYZ2",4,42,45,"N","Y"
"R21VA4RMQL6587",5,28,32,"N","Y"
"R314QCKXL0PDJ7",5,124,129,"N","Y"
"R1ANHJF60CCCQP",5,79,89,"N","Y"
"R2MC6XLH3YBV0G",3,28,33,"N","N"
"R2ITF4Q1PV5OTB",5,22,22,"N","Y"
"R233JQ69JT6X4A",3,21,22,"N","Y"
"R25RZUJZJF4XSZ",1,43,45,"N","Y"
"RBBL6QET1SQLO",5,22,22,"N","N"
"R9QFUN5AKE3X7",5,30,31,"N","Y"
"R1EBIA0O8TN6LE",5,22,22,"N","Y"
"R3DW0K9X7MLDUW",4,23,26,"N","Y"
"R3SYIJ235V5ZYP",2,23,23,"N","Y"
"R15LZF35WZEUOV",5,24,26,"N","Y"
"R9I49JFE65B6P",1,26,26,"N","Y"
"R1UMURJQ6MP9S0",5,159,172,"N","N"
"R1KFB3H6S1NYBA",5,30,31,"N","Y"
"R2SKFLWQOC28A0",5,46,51,"N","Y"
"R13YRJF6OYZGCI",3,152,161,"N","Y"
"RWES0G95SHL39",5,37,48,"N","N"
"R11TZW746HTD0H",1,16,22,"N","N"
"R2Y6CEJ5J0SX2Q",2,22,24,"N","N"
"R3JYI4J7KWU8MW",5,17,22,"N","Y"
"R1N0GNXGJZZMQ4",4,22,31,"N","Y"
"RAUYN182S2CF3",5,23,27,"N","Y"
"R2OKES18FTM2BF",5,35,47,"N","N"
"R2NS851NSG5D4U",5,15,21,"N","N"
"RXSJC683TDXMF",5,24,24,"N","Y"
"R14JOASNDXLT6O",1,19,26,"N","Y"
"R10IWJXPP0B2RE",5,30,30,"N","Y"
"R1B23VCWWETQ2H",5,27,28,"N","Y"
"R2DTXEML6V2XCM",3,36,41,"N","N"
"R3TY636VBBDL3F",1,26,28,"N","Y"
"RSR51CL6UZ1WG",1,30,36,"N","Y"
"R8OR1KF25E0WO",5,149,156,"N","N"
"R1FRDX3NX0AMRV",1,24,29,"N","Y"
"R289ZCWBSML9K",5,76,81,"N","Y"
"R2QBJMW81A6VG8",5,30,34,"N","N"
"R271AYRXR07ZYD",2,14,20,"N","Y"
"R1JUG3Y9IOPP8X",1,22,30,"N","Y"
"R2SDZ37LCEUTKB",4,20,24,"N","Y"
"R1QHM4EWEL9H35",2,51,56,"N","Y"
"R3FM6IRHXSL907",5,19,21,"N","N"
"R1ZY5P9PS63PRS",2,102,107,"N","Y"
"R16G67SEN55XJY",5,55,59,"N","Y"
"R3SLG6IH6PLL2R",1,24,24,"N","N"
"R22L7UTAZMPZ2Y",2,38,47,"N","Y"
"R35HYYSE7H24IC",4,20,20,"N","Y"
"RJK7N6C1OOSUR",5,83,84,"N","Y"
"R20NWQKUDKRNLD",1,3,22,"N","Y"
"R13C3OJ5962LR2",1,1,20,"N","Y"
"R141IVQD0QWIJT",3,25,26,"N","Y"
"R39SU34VD2SYPD",2,61,77,"N","Y"
"R1HI956BB61UNY",1,29,35,"N","N"
"R2OOH68Y7FCVCW",5,43,44,"N","Y"
"R2D959I8OPPWWR",1,13,21,"N","Y"
"R1BG6DNI1WCXF7",5,43,56,"N","Y"
"R1VW00QKG97SL2",2,26,26,"N","N"
"R3O3MR52DN5O1P",5,71,72,"N","N"
"R3ECPJV1QZC4AN",5,92,92,"N","Y"
"RN6ZZY6Q1CTF0",1,20,21,"N","Y"
"R2S654N5FSUJFS",4,30,31,"N","Y"
"R26QY55YQ3RLBH",5,41,47,"N","Y"
"R17J60KQFD45OJ",5,42,47,"N","N"
"RT1JDZN1UVZUH",5,22,24,"N","N"
"R12HC3IMP93JBA",4,31,35,"N","Y"
"R1YZ9JB056RZ9O",5,24,25,"N","Y"
"R31MI9PW3YHBCK",4,18,24,"N","Y"
"R2OLV15Q9V6YHQ",5,122,124,"N","Y"
"R107IO6MGJRXES",2,61,61,"N","Y"
"R1D002X8D2DSW9",4,52,53,"N","Y"
"R52KZ91HLLIQH",5,35,38,"N","Y"
"ROTR38W61LFGF",3,27,33,"N","Y"
"R1BMC2BOPHE05B",5,35,37,"N","Y"
"R1ZKEWQT4Q6OVY",5,123,128,"N","Y"
"R38JU219KY19AZ",1,17,20,"N","N"
"R2MDZTZNKSRODO",5,31,34,"N","Y"
"R1ZVAWJ2MCN18P",5,132,146,"N","Y"
"R12MDM09KC0A1K",3,53,72,"N","N"
"RA21FIQ5MMTPX",4,19,22,"N","Y"
"R2PVL4WS8Z3S79",5,25,27,"N","Y"
"REMTRW44SEAXN",5,16,20,"N","Y"
"R1KTFMX3V29YKE",5,29,32,"N","N"
"R17B8Z2NEPF2X7",5,83,94,"N","N"
"R39JXRKHN760WI",5,21,23,"N","Y"
"R172356FFP1PVQ",5,145,147,"N","Y"
"R216KQ17XXKG2A",5,34,39,"N","Y"
"R1KPVB41XNZGHY",3,33,33,"N","N"
"R2BPB0TI0PT3KZ",5,21,21,"N","N"
"R16IDQTG2TFWAT",5,19,21,"N","Y"
"R1FMAJT65JA3SA",5,31,32,"N","N"
"R3N3RL3LPSK8B4",5,27,27,"N","Y"
"R1PZFM3ZXFS3KK",5,32,35,"N","Y"
"R2WDV9BXDL1F4W",4,163,168,"N","N"
"R3RTDWD70UPP7X",1,52,61,"N","Y"
"R2W01Z73VQTP46",4,32,33,"N","N"
"R2EP8XK6BCCAT",5,20,22,"N","Y"
"R2UCO614KBS6PV",5,147,158,"N","Y"
"R1U0MDPUJNSP2F",5,21,22,"N","Y"
"R2NDTX5RNUJL6G",4,22,26,"N","Y"
"R1ZFEYAFPMKNTO",1,57,60,"N","N"
"R3KO1Y5LFM23P8",1,19,22,"N","Y"
"R374ZID5ZJ1WO5",2,78,83,"N","Y"
"R3PB2XENQ0Z2WM",4,41,44,"N","Y"
"R1FJ8QKGST4Y42",4,27,28,"N","Y"
"R3HPAUJG8KS5NL",3,58,60,"N","N"
"R2FUP360FHVEYO",1,21,23,"N","N"
"R3F4Y1R2YCVFME",2,26,32,"N","Y"
"R1VC92IM10UX9F",1,76,81,"N","N"
"RGPU4IV4184UJ",5,25,30,"N","N"
"R1WE1V18W1UKXA",5,21,25,"N","Y"
"RU1MIWR8FPTGJ",1,127,132,"N","N"
"R1ABDC9NF9K948",5,26,26,"N","N"
"R3URZMWSEMVEKY",5,24,33,"N","Y"
"R23L096QZ6Y694",1,32,41,"N","N"
"R372YLVKBTSPH6",5,32,35,"N","Y"
"R3E8C50U5UFAX4",5,20,22,"N","Y"
"R1XH7KBA2LSX5M",5,19,22,"N","N"
"R310IS2DD3YUW5",3,27,31,"N","Y"
"R1FTRE67ZPPK2V",5,17,21,"N","Y"
"R2S04H5J1Z2SIF",5,27,27,"N","Y"
"R3014Y2SFZIVVU",5,37,38,"N","N"
"R8MB26G6Z6M28",5,27,27,"N","N"
"R1Q6OBK1AURZU2",4,78,82,"N","Y"
"R2A34EKNG1Q1EH",4,18,20,"N","Y"
"RH4B3HMFQZCVE",5,47,47,"N","Y"
"R3VO72SU7ZT789",5,21,21,"N","Y"
"R30BJIY8VRAR58",1,17,28,"N","Y"
"R13O8RQWQ5BVZY",1,36,43,"N","Y"
"RDIL4L4P98IFA",4,109,113,"N","Y"
"RC11YDGUZL4R6",1,0,23,"N","Y"
"RWV6U0GVIV056",1,0,30,"N","Y"
"RQ4B4RB5UAO32",5,23,23,"N","Y"
"R1O4J7T5SLNXTI",4,23,24,"N","Y"
"R75YCEUCL0YR2",5,26,26,"N","Y"
"RNSVHY4FYQOYN",1,22,23,"N","N"
"R1878TI5RJODVT",5,21,22,"N","N"
"R3VWY827WSPK7W",1,15,22,"N","Y"
"RI3IZSYKQ77V4",2,34,45,"N","N"
"R2C7U603FMDWWL",1,32,37,"N","Y"
"R2TKBMI49QQGY",4,29,30,"N","Y"
"R2LJCRG78MFHR5",5,30,32,"N","Y"
"R1262EM0MQRAAC",5,23,25,"N","Y"
"R1Q63G4GA2VDPH",2,21,21,"N","Y"
"R3TBNKZ5L10AZB",5,36,38,"N","Y"
"R35MYCYVU712K5",1,53,63,"N","N"
"R23314CKY70I9A",5,22,26,"N","Y"
"R2IGXK18ZS3OV8",2,32,35,"N","Y"
"R1PI9C5VYXPB40",5,42,42,"N","N"
"RFZ8PGQFSORD9",5,47,49,"N","Y"
"R1BPHVCBTPUGAH",5,75,84,"N","Y"
"RH77N8LYCKEG0",4,32,32,"N","Y"
"R1YLXNLHAS4JAM",3,22,23,"N","Y"
"RFX84UWNXPW4P",5,58,61,"N","Y"
"R1GQTFLITU4K9R",5,42,47,"N","N"
"R20RJFDS8093B3",1,22,25,"N","Y"
"R3Q7IS9S2J0SLH",5,21,21,"N","Y"
"R12LGLCE74N7NZ",1,19,22,"N","Y"
"R7P9ENAWMRGO6",4,46,48,"N","N"
"R2HFUARWLZPM6N",3,21,24,"N","Y"
"RYO8OTME37VC",5,30,33,"N","N"
"R13XVD154UQKHG",5,16,20,"N","Y"
"R2H0H8PAE7QOQU",5,437,439,"N","Y"
"R1YXBZNXS1NHAT",2,41,55,"N","Y"
"R3950CXF99CYI5",5,22,26,"N","Y"
"R34670HSAM773F",1,2,25,"N","Y"
"R2VDV64R3E6N8X",5,33,37,"N","N"
"R35IPRXXQH7J52",3,24,24,"N","N"
"RQ7Z4Q4U9WNVE",5,47,47,"N","N"
"R62E2QTUADQD2",3,20,21,"N","Y"
"R3T658AEXDRF9L",5,130,133,"N","Y"
"R1YCPAKUS9Z1NH",5,46,48,"N","Y"
"R2L5R2NJTAIL9X",5,20,22,"N","Y"
"R1BM8J9T9NNT1X",5,181,190,"N","Y"
"R2KAXS55YIREAY",5,25,26,"N","Y"
"R1YS27QD6ZERDN",5,20,20,"N","Y"
"R5BCZ5T9XM5BQ",2,23,25,"N","Y"
"R32GYXYBQT7Q1Q",1,23,31,"N","N"
"R2WSPACZMGME56",1,20,28,"N","Y"
"RHC7TBAUZDY8L",5,18,21,"N","N"
"R1JYG7NJJNMGF6",5,29,39,"N","N"
"R1IB9Y46IS9ZWX",5,22,23,"N","Y"
"R2SBOJ761Z5G81",5,25,25,"N","N"
"R355MFT84DD03G",5,90,96,"N","N"
"R21DV419AU2QK7",1,46,52,"N","N"
"R1T2ZO1D0Z9TSG",1,16,21,"N","Y"
"R2W1FCDU5BOA2E",1,27,29,"N","Y"
"R2DAJHEKDS07N4",5,31,32,"N","Y"
"R1QV5S3ZIK63IF",5,26,26,"N","Y"
"R3TMXQ0710ZYCE",5,34,35,"N","Y"
"R2J2V8GLJXVT9J",2,84,91,"N","N"
"R1JENPHX3VEN1R",4,26,27,"N","N"
"R303X338QQKMQ3",5,23,24,"N","N"
"R1ASTGIHC62AVN",5,27,33,"N","Y"
"R103RQ1R5ZPCMX",3,21,22,"N","N"
"R52ZHFW9TXQ99",5,23,24,"N","Y"
"R1KHEVC1RHGA3F",5,19,20,"N","Y"
"R3BUI535NQDMLK",5,27,28,"N","Y"
"R3F89GYNTU9SW4",1,48,70,"N","N"
"R4GXINOYAIWIF",1,19,21,"N","Y"
"R1IFBZH8ZFDI22",5,27,28,"N","Y"
"R16KQRAXUOR2LY",3,21,23,"N","Y"
"RCUA26FO6DXIY",3,18,20,"N","Y"
"R2SVS6QPWLBPN1",5,27,27,"N","Y"
"R2JR6RVQ1ZHQYN",2,32,35,"N","Y"
"R368BL9F60QATE",5,21,22,"N","N"
"R33L8ZYFTFBX1T",5,29,32,"N","Y"
"RR5C4D0P5P2H2",5,27,28,"N","Y"
"R3JRMODS6HJ3B8",1,19,20,"N","Y"
"R4KMC9J4O4BD4",1,21,25,"N","Y"
"RLDCCOKF1VT1U",5,28,43,"N","N"
"R2KOQ8O11EEO2",5,19,20,"N","N"
"R3N4N3MW8BKFLI",5,74,76,"N","Y"
"R2IVC5HNKS4VXN",2,46,48,"N","Y"
"R213ORDTTD0QNT",2,65,77,"N","Y"
"RSDTMXK6MOTWG",1,58,62,"N","Y"
"R3040104I9LRB2",5,37,41,"N","Y"
"RQNJ8C7BIZDEI",1,16,20,"N","N"
"R1PFJCXIMRCCOL",5,20,20,"N","Y"
"R8ZK1UJSTFPH7",4,39,40,"N","Y"
"R2M6V0EJIW822Q",4,25,27,"N","Y"
"R2BCB01LD0397R",5,30,31,"N","Y"
"R2ZK0L5M0GF1EE",5,198,206,"N","N"
"R1FBQZV9V2EC8",5,347,353,"N","N"
"RHAEG1FSL6SZO",3,20,21,"N","Y"
"R17S3N3KBII9CK",1,2,21,"N","N"
"R3AV98OTG665V2",5,44,46,"N","Y"
"R3FD11O1TI5MND",1,29,41,"N","Y"
"R3K5QHBT2WRR3H",1,22,24,"N","Y"
"R1OEE1SVFUUHJY",5,35,39,"N","N"
"R2OB78IAH6272O",5,24,25,"N","Y"
"R27MYVI0T55DI",5,30,31,"N","Y"
"R270KQC9BEGNM2",5,20,20,"N","Y"
"R2D4FXDVVPK9R6",5,34,38,"N","Y"
"R135TG6QR1OH6W",5,18,20,"N","N"
"R3NBVYC422PYYJ",3,26,35,"N","Y"
"R19ACB76EB21RT",2,86,94,"N","Y"
"R39ZVHA5SPG6SE",5,22,25,"N","Y"
"R2ZJHEML3QH7AF",2,102,109,"N","N"
"R2B4OSSY87XBW0",5,72,75,"N","Y"
"R3HSR7FG1121PX",5,92,99,"N","N"
"R3NLIVM5OMNNTW",2,20,24,"N","N"
"R25PCU1B0HTMX9",1,3,20,"N","Y"
"RGL0YS2JTUJL2",1,28,31,"N","Y"
"RQWRQTILLTVHY",5,46,49,"N","Y"
"R1J85P1NZ67IRY",2,53,61,"N","Y"
"R36PVX650LDPGY",4,24,24,"N","Y"
"R37N8J9A96B7V4",5,27,35,"N","Y"
"R2WDA4R7T91VD5",1,37,48,"N","Y"
"R2RIKS9S7GG48N",5,29,33,"N","N"
"R131P1I6JM4A2Y",1,12,24,"N","Y"
"R29HA9DG1NMINY",1,24,28,"N","N"
"RJK0T4JGF4VRU",1,12,26,"N","N"
"R1ZC0RBMZBXZH6",1,17,21,"N","N"
"R1EAPIY792Q4YS",5,48,59,"N","N"
"R397L8UC9L7COQ",5,29,38,"N","N"
"RK4ZLGBW6T2VO",1,53,55,"N","Y"
"R2TTB71S5QS27L",5,31,33,"N","Y"
"R2ZAYUZVFB1CPY",5,29,30,"N","N"
"R156HH8GN3HNZD",3,27,29,"N","Y"
"R39E7C7VBEQIQA",5,51,52,"N","Y"
"RH1HQSTT3FXU0",5,28,35,"N","Y"
"R3UWP9Z6RXZICH",5,21,24,"N","Y"
"R1E2OSSAULBIA2",1,32,36,"N","Y"
"R1L9R3KEKQU2CO",3,21,23,"N","Y"
"R1JMGB8ZNZBJ2Z",1,8,25,"N","Y"
"R1MYO5NA1JKRZG",3,43,49,"N","N"
"R1EO8BJKTPX9AQ",5,54,58,"N","Y"
"R2Y72GUSEOSSYR",5,22,22,"N","Y"
"R1JTP3BME2KB3L",5,60,60,"N","Y"
"R3OBV11GWF45D8",3,21,21,"N","Y"
"R22JD0H5901QA",3,24,25,"N","Y"
"RK0AR9NTYFW1E",4,20,20,"N","Y"
"R1Z47Q4ZKXMC2",5,29,29,"N","Y"
"R3496HS66X5XLK",2,23,26,"N","N"
"R31QW0U3N30JSG",5,20,20,"N","N"
"R22ZA7PUXDX051",3,20,21,"N","Y"
"R13MCZU6YQ3TYK",5,20,21,"N","Y"
"R16WTTIXD0VM5F",5,139,140,"N","Y"
"RS3WQ4VOOR8A7",1,9,41,"N","N"
"R34YHHR3YQZF7T",4,22,24,"N","Y"
"R1P9NK68PUAPLZ",5,18,20,"N","Y"
"R2U2U9YBWU2JC1",5,41,41,"N","Y"
"R3ITTTIXW8PNGX",5,39,42,"N","Y"
"RUM2JUG8LQGQW",5,219,228,"N","Y"
"R2C30AMAC133O4",5,42,43,"N","Y"
"R3K4I6R5Z6JXSJ",3,28,33,"N","Y"
"R1AWAWN5VZHUFU",5,33,39,"N","Y"
"R1I6J610ZAPI9J",5,71,75,"N","Y"
"R28V0J4DZW4OXY",5,21,22,"N","Y"
"RTJWJY8HVNDO3",5,61,63,"N","Y"
"R2P96PXWIBEEP",5,146,157,"N","Y"
"R1HCBJ4NY3QKH4",1,16,30,"N","N"
"R3H0VIAHDTMTVO",1,21,23,"N","Y"
"R39EE4KM70UZXR",5,20,21,"N","Y"
"R3J9Q6Y36Y0OFB",1,22,25,"N","N"
"RHOUOJ27AH2WY",2,20,20,"N","Y"
"R1VZMAL0FQ88SN",5,20,22,"N","Y"
"R3BEGH4D7WXEWE",4,61,68,"N","Y"
"R2P5WRUEO2H68G",5,25,27,"N","Y"
"R28PYY87P1WJRB",1,50,52,"N","N"
"R2UMDXEVB7F8YG",5,42,42,"N","Y"
"R57ZYI4RIZUS",5,24,25,"N","Y"
"R3JVT608GI01FW",4,40,48,"N","Y"
"R30PAO228T2TA",2,25,26,"N","Y"
"R2EG0MMDPJLCG0",5,45,51,"N","N"
"R1NAM3XN5U4BRQ",5,28,29,"N","Y"
"R1KX0Q0WRLGHXT",1,23,23,"N","Y"
"R3BGEQPB97ULS6",5,31,32,"N","Y"
"RGD1AOSMZP1VO",5,26,28,"N","Y"
"R3E2ZVKT62O1I6",5,21,22,"N","Y"
"R3ETPVU9ZVDJW7",4,24,25,"N","Y"
"R1JV1WX3FSF0CZ",1,73,92,"N","Y"
"R9W9EKBHSLU4P",5,50,53,"N","Y"
"RQ9BE64V7PSON",5,24,24,"N","Y"
"R1M79POYNJFHDD",4,27,27,"N","Y"
"RHM4VIMONV1F0",1,18,20,"N","N"
"R2O32G7K6QAZNK",5,33,34,"N","Y"
"R17KGTRK45T0SS",5,40,44,"N","N"
"R1H1CZVR1L1DR8",3,29,35,"N","Y"
"RNCNSP4ZSZ743",4,18,22,"N","Y"
"R3BFNGMKW5FLG9",5,116,119,"N","N"
"R1K11FWYNKJY64",5,31,33,"N","Y"
"R21D9ZGO5NQPN7",3,55,62,"N","Y"
"RX640DNFEI1TY",4,27,28,"N","Y"
"R11EPOCUW2BCVQ",5,25,25,"N","Y"
"R13CBIY868MRBA",5,38,40,"N","N"
"R2HJQXZUZS66QY",5,24,26,"N","Y"
"RA7FZ6I31BV5S",5,32,35,"N","N"
"R1DP2NT2YI5ZK0",1,23,28,"N","N"
"R37VP5ALL0265Z",4,19,20,"N","Y"
"RJTN4EM5F51WG",4,30,31,"N","N"
"RM7SY43YSRF3L",5,25,25,"N","N"
"R2U6ZUOB1CULQP",2,34,47,"N","Y"
"R1OZ98OHCC0YF5",3,30,32,"N","Y"
"R360V6DSND7TD1",3,22,23,"N","Y"
"R3O7ONGSV751T5",5,18,23,"N","Y"
"R3VPW6T996LR7",5,29,29,"N","N"
"R3JU892XBYJUKK",5,28,28,"N","Y"
"R3FZZLNJGLXBTV",5,41,42,"N","Y"
"R3OZ3AP5ZERX2M",1,20,24,"N","N"
"RGOW3REUX5ME4",2,25,28,"N","N"
"RQIDQJ6Z63MPN",5,39,39,"N","Y"
"RUAETP9M2T3KE",5,89,89,"N","Y"
"R1STEAO9NC2SA7",4,21,22,"N","N"
"R3IXILLQ7KB21Q",3,31,32,"N","N"
"RMAD1AZUEEFUC",5,20,21,"N","N"
"R1YRHJWCH7ZTE7",5,79,83,"N","Y"
"R2ICB3YEROSOTA",5,27,27,"N","N"
"R1U9TXOE0RPJA6",4,20,21,"N","Y"
"RSE4GY21QW816",5,42,45,"N","N"
"R12QGZ9FGBW3SB",5,108,109,"N","N"
"RSN5GHINHI4NR",5,59,70,"N","Y"
"R1ADUW1Z8OBPY9",1,23,25,"N","Y"
"R14JDGHSDFFGDQ",3,32,34,"N","Y"
"R329ZZEY7ASSK0",5,28,36,"N","N"
"R2QZ6HZLXSZYLR",2,28,31,"N","Y"
"R2HXIHDOH6JFXI",4,42,44,"N","N"
"R1R4WGUX92CV9E",4,18,21,"N","Y"
"R1EP8OGCAH5TWZ",1,24,28,"N","Y"
"R2F38H3FD6Q6KL",1,17,22,"N","Y"
"R20N2BW95OW82V",5,181,184,"N","N"
"R3LY2M5U93SNPT",3,34,34,"N","Y"
"R224FPUQ6EF6C0",5,28,28,"N","N"
"R3M4LQZMP4RUAZ",4,23,25,"N","Y"
"R1HGBH8AKWNRUY",3,18,21,"N","Y"
"R36GOPIOIAZA3P",5,18,21,"N","N"
"R26WNDKY9KM72Z",5,27,27,"N","N"
"RBY7T7RCH1QC6",5,132,140,"N","Y"
"R2V9UQF7J04BVP",4,26,28,"N","Y"
"R1VFEN5WXZDSPX",3,37,37,"N","Y"
"RAB73SNE2HNH9",4,33,34,"N","Y"
"R15MOOE04WGHT9",4,22,24,"N","N"
"R2JLTIG5WYI9MO",5,36,41,"N","N"
"R2KM926I273R1I",5,23,24,"N","Y"
"R3GO7Q7NG9XL3D",2,70,84,"N","Y"
"R2SZASLBKPI4ZU",3,55,55,"N","Y"
"R3TDJV01NFYJWH",1,29,36,"N","N"
"RHFLCWQRX24JW",5,87,88,"N","N"
"R3BMOM6NTKYAB4",5,49,62,"N","N"
